50	-7.468633	-7.475902	0.000377	1.246472	1.253919	0.000359	0.830981	0.835946	0.000055	-5.359254	-5.359075	0.000000	7.988740	7.980859	0.001987
51	-7.476328	-7.475911	0.000369	1.254889	1.253938	0.000353	0.836592	0.835959	0.000055	-5.358532	-5.359065	0.000000	7.980932	7.980860	0.001947
52	-7.476814	-7.475928	0.000363	1.254467	1.253948	0.000346	0.836311	0.835965	0.000055	-5.359439	-5.359072	0.000000	7.987644	7.980991	0.001914
53	-7.476900	-7.475946	0.000356	1.255523	1.253978	0.000341	0.837015	0.835985	0.000055	-5.358469	-5.359061	0.000000	7.983737	7.981043	0.001878
54	-7.472518	-7.475883	0.000355	1.250122	1.253906	0.000342	0.833415	0.835938	0.000054	-5.359488	-5.359069	0.000000	8.010436	7.981587	0.001922
55	-7.478517	-7.475931	0.000352	1.257284	1.253968	0.000341	0.838190	0.835978	0.000055	-5.358324	-5.359055	0.000000	7.969419	7.981366	0.001900
56	-7.477619	-7.475961	0.000347	1.255819	1.254001	0.000337	0.837213	0.836001	0.000054	-5.358892	-5.359052	0.000000	7.975214	7.981256	0.001869
57	-7.477573	-7.475989	0.000342	1.255225	1.254022	0.000332	0.836817	0.836015	0.000054	-5.359440	-5.359059	0.000000	7.970643	7.981070	0.001845
58	-7.474218	-7.475959	0.000338	1.252404	1.253994	0.000327	0.834936	0.835996	0.000053	-5.358905	-5.359056	0.000000	8.012637	7.981614	0.001893
59	-7.473118	-7.475911	0.000335	1.250969	1.253943	0.000325	0.833979	0.835962	0.000052	-5.359240	-5.359059	0.000000	7.998482	7.981900	0.001882
60	-7.482251	-7.476016	0.000346	1.259965	1.254043	0.000335	0.839977	0.836029	0.000051	-5.359378	-5.359065	0.000000	7.949023	7.981352	0.001930
61	-7.474480	-7.475991	0.000341	1.252235	1.254014	0.000331	0.834824	0.836009	0.000051	-5.359337	-5.359069	0.000000	7.997497	7.981617	0.001916
62	-7.475439	-7.475982	0.000336	1.254194	1.254017	0.000326	0.836129	0.836011	0.000051	-5.358338	-5.359057	0.000000	7.981868	7.981621	0.001885
63	-7.474947	-7.475966	0.000331	1.253069	1.254002	0.000321	0.835380	0.836001	0.000051	-5.358970	-5.359056	0.000000	7.993115	7.981803	0.001864
64	-7.473626	-7.475929	0.000328	1.252132	1.253972	0.000317	0.834754	0.835982	0.000050	-5.358587	-5.359049	0.000000	7.978786	7.981756	0.001835
65	-7.473280	-7.475888	0.000325	1.251532	1.253935	0.000315	0.834355	0.835957	0.000050	-5.358840	-5.359045	0.000000	7.988101	7.981854	0.001810
66	-7.476800	-7.475902	0.000321	1.254923	1.253950	0.000310	0.836615	0.835967	0.000049	-5.358969	-5.359044	0.000000	7.963347	7.981573	0.001804
67	-7.475767	-7.475900	0.000316	1.253847	1.253948	0.000305	0.835898	0.835966	0.000048	-5.359011	-5.359044	0.000000	7.988787	7.981681	0.001780
68	-7.475795	-7.475899	0.000311	1.253919	1.253948	0.000301	0.835946	0.835965	0.000047	-5.358968	-5.359043	0.000000	7.968368	7.981485	0.001764
69	-7.475070	-7.475887	0.000307	1.253110	1.253936	0.000297	0.835407	0.835957	0.000047	-5.359052	-5.359043	0.000000	7.981232	7.981481	0.001739
70	-7.479206	-7.475934	0.000306	1.257485	1.253986	0.000297	0.838323	0.835991	0.000046	-5.358814	-5.359040	0.000000	7.967496	7.981282	0.001725
71	-7.473430	-7.475899	0.000304	1.251723	1.253955	0.000294	0.834482	0.835970	0.000046	-5.358799	-5.359036	0.000000	7.998973	7.981531	0.001719
72	-7.472881	-7.475857	0.000302	1.251531	1.253921	0.000292	0.834354	0.835947	0.000046	-5.358442	-5.359028	0.000000	7.999546	7.981781	0.001713
73	-7.473259	-7.475821	0.000300	1.251372	1.253886	0.000290	0.834248	0.835924	0.000045	-5.358978	-5.359027	0.000000	7.988867	7.981878	0.001692
74	-7.474683	-7.475806	0.000297	1.252837	1.253872	0.000287	0.835225	0.835915	0.000045	-5.358938	-5.359026	0.000000	7.974766	7.981782	0.001672
75	-7.471143	-7.475744	0.000299	1.249703	1.253816	0.000288	0.833136	0.835877	0.000044	-5.358531	-5.359019	0.000000	8.004353	7.982083	0.001677
76	-7.475441	-7.475740	0.000295	1.253894	1.253817	0.000284	0.835929	0.835878	0.000044	-5.358639	-5.359014	0.000000	7.982018	7.982082	0.001655
77	-7.478460	-7.475775	0.000294	1.256460	1.253852	0.000283	0.837640	0.835901	0.000044	-5.359092	-5.359015	0.000000	7.968604	7.981907	0.001642
78	-7.473574	-7.475747	0.000291	1.251341	1.253819	0.000281	0.834227	0.835880	0.000043	-5.359325	-5.359019	0.000000	7.989064	7.981999	0.001624
79	-7.477427	-7.475768	0.000288	1.255492	1.253841	0.000278	0.836995	0.835894	0.000043	-5.359027	-5.359019	0.000000	7.980819	7.981984	0.001603
80	-7.473949	-7.475745	0.000286	1.251551	1.253812	0.000276	0.834367	0.835875	0.000042	-5.359490	-5.359025	0.000000	7.982701	7.981993	0.001583
81	-7.478029	-7.475774	0.000283	1.255720	1.253835	0.000274	0.837147	0.835890	0.000042	-5.359401	-5.359030	0.000000	7.960458	7.981727	0.001586
82	-7.477005	-7.475789	0.000280	1.254517	1.253844	0.000271	0.836345	0.835896	0.000042	-5.359580	-5.359037	0.000000	7.981073	7.981719	0.001566
83	-7.478176	-7.475817	0.000278	1.255828	1.253868	0.000268	0.837219	0.835912	0.000042	-5.359440	-5.359042	0.000000	7.991677	7.981839	0.001552
84	-7.479564	-7.475862	0.000279	1.257799	1.253915	0.000269	0.838533	0.835943	0.000042	-5.358856	-5.359039	0.000000	7.962860	7.981613	0.001550
85	-7.475297	-7.475855	0.000275	1.253073	1.253905	0.000266	0.835382	0.835936	0.000041	-5.359316	-5.359043	0.000000	7.980834	7.981604	0.001532
86	-7.476617	-7.475864	0.000272	1.254680	1.253914	0.000263	0.836454	0.835942	0.000041	-5.359029	-5.359042	0.000000	7.983695	7.981628	0.001514
87	-7.479898	-7.475911	0.000273	1.257213	1.253952	0.000263	0.838142	0.835968	0.000041	-5.359777	-5.359051	0.000000	7.954092	7.981312	0.001530
88	-7.475197	-7.475902	0.000270	1.253400	1.253945	0.000260	0.835600	0.835964	0.000041	-5.358889	-5.359049	0.000000	7.988841	7.981397	0.001515
89	-7.474906	-7.475891	0.000267	1.253263	1.253938	0.000257	0.835509	0.835958	0.000040	-5.358735	-5.359046	0.000000	7.998971	7.981595	0.001510
90	-7.476927	-7.475903	0.000265	1.254366	1.253942	0.000254	0.836244	0.835962	0.000041	-5.359653	-5.359052	0.000000	7.988509	7.981672	0.001496
91	-7.476880	-7.475914	0.000262	1.254904	1.253953	0.000252	0.836603	0.835969	0.000040	-5.359068	-5.359052	0.000000	7.975709	7.981606	0.001480
92	-7.475488	-7.475909	0.000259	1.253258	1.253945	0.000249	0.835505	0.835964	0.000040	-5.359322	-5.359055	0.000000	7.993710	7.981738	0.001470
93	-7.478077	-7.475932	0.000257	1.256054	1.253968	0.000248	0.837369	0.835979	0.000039	-5.359116	-5.359056	0.000000	7.970140	7.981613	0.001460
94	-7.471731	-7.475888	0.000258	1.249623	1.253922	0.000249	0.833082	0.835948	0.000039	-5.359200	-5.359058	0.000000	8.005550	7.981868	0.001466
95	-7.475341	-7.475882	0.000256	1.252847	1.253911	0.000247	0.835232	0.835940	0.000039	-5.359585	-5.359063	0.000000	7.983767	7.981888	0.001451
96	-7.476584	-7.475889	0.000253	1.254893	1.253921	0.000244	0.836595	0.835947	0.000039	-5.358783	-5.359060	0.000000	7.971079	7.981775	0.001440
97	-7.476189	-7.475892	0.000251	1.254675	1.253929	0.000242	0.836450	0.835952	0.000038	-5.358606	-5.359056	0.000000	7.979192	7.981748	0.001425
98	-7.479110	-7.475925	0.000250	1.256764	1.253957	0.000241	0.837842	0.835972	0.000038	-5.359438	-5.359059	0.000000	7.969623	7.981625	0.001416
99	-7.476725	-7.475933	0.000248	1.254800	1.253966	0.000239	0.836533	0.835977	0.000038	-5.359017	-5.359059	0.000000	7.984137	7.981650	0.001402
100	-7.475155	-7.475925	0.000245	1.252810	1.253954	0.000237	0.835207	0.835970	0.000038	-5.359436	-5.359063	0.000000	7.990047	7.981734	0.001391
